#PATH-POINTS-START Path
100.75,91.609,120,45
100.786,89.609,120
100.822,87.609,120
100.858,85.61,120
100.894,83.61,120
100.93,81.61,120
100.966,79.611,120
101.002,77.611,120
101.038,75.611,120
101.074,73.612,120
101.11,71.612,120
101.146,69.612,120
101.182,67.613,120
101.218,65.613,120
101.254,63.613,120
101.29,61.614,120
101.326,59.614,120
101.362,57.614,120
101.398,55.615,120
101.435,53.615,120
101.471,51.615,120
101.507,49.616,120
101.543,47.616,120
101.579,45.616,120
101.615,43.617,120
101.651,41.617,120
101.687,39.617,120
101.723,37.618,120
101.759,35.618,120
101.795,33.618,120
101.831,31.619,120
101.867,29.619,120
101.903,27.619,120
101.939,25.62,120
101.975,23.62,120
102.011,21.62,120
102.047,19.62,120
102.083,17.621,120
102.119,15.621,120
102.155,13.621,120
102.191,11.622,120
102.227,9.622,120
102.263,7.622,120
102.299,5.623,120
102.335,3.623,120
102.371,1.623,120
102.394,0.362,120,0
102.394,0.362,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"path.jerryio v0.1","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"OQQs8kxcyZ","x":100.74995544466226,"y":91.60880413473534,"lock":false,"visible":true,"heading":45,"__type":"end-point"},{"uid":"dEBQPfTFeH","x":102.39404740687934,"y":0.36170023168775434,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"vMzlTEWj2w"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"z6EfGkCOel","lock":false,"visible":true}]}
