18.952, 41.892, 53
20.839, 41.227, 53
22.725, 40.563, 53
24.611, 39.898, 53
26.498, 39.234, 53
28.384, 38.569, 53
30.271, 37.905, 53
32.157, 37.24, 53
34.043, 36.576, 53
35.93, 35.911, 53
37.816, 35.247, 53
39.703, 34.582, 53
41.589, 33.918, 53
43.475, 33.253, 53
45.362, 32.589, 53
47.248, 31.924, 53
47.422, 30.055, 53
47.41, 28.055, 53
47.398, 26.055, 53
47.386, 24.055, 53
47.373, 22.055, 53
47.361, 20.055, 53
47.349, 18.055, 53
47.337, 16.055, 53
47.325, 14.055, 53
47.313, 12.055, 53
47.301, 10.055, 53
47.289, 8.055, 53
47.277, 6.055, 53
47.265, 4.055, 53
47.253, 2.055, 53
47.241, 0.056, 53
47.228, -1.944, 53
47.216, -3.944, 53
47.204, -5.944, 53
47.192, -7.944, 53
47.18, -9.944, 53
47.168, -11.944, 53
47.156, -13.944, 53
47.144, -15.944, 53
47.132, -17.944, 53
47.12, -19.944, 53
47.108, -21.944, 53
47.096, -23.944, 53
47.083, -25.944, 53
47.071, -27.944, 53
47.059, -29.944, 53
47.047, -31.944, 53
47.035, -33.944, 53
47.023, -35.944, 53
47.011, -37.944, 53
46.999, -39.944, 53
46.987, -41.944, 53
46.975, -43.944, 53
46.963, -45.944, 53
46.951, -47.944, 53
46.938, -49.944, 53
46.926, -51.944, 53
46.914, -53.943, 53
46.902, -55.943, 53
46.89, -57.943, 53
46.878, -59.943, 53
46.866, -61.943, 53
46.854, -63.943, 53
46.842, -65.943, 48.662
46.83, -67.943, 43.127
46.818, -69.943, 36.769
46.805, -71.943, 29.051
46.793, -73.943, 18.329
46.785, -75.266, 0
46.785, -75.266, 0
46.665, -95.265, 0
endData
127
53
200
18.952, 41.892, 33.193, 36.876, 33.193, 36.876, 47.433, 31.859
47.433, 31.859, 47.109, -21.703, 47.109, -21.703, 46.785, -75.266
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"L4303nn3mM","x":18.95236718650233,"y":41.8919810215311,"lock":false,"visible":true,"heading":100,"__type":"end-point"},{"uid":"r3rKVqfUyt","x":47.43270039026265,"y":31.85913637020644,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"L2Dlj8Sajj"},{"controls":[{"uid":"r3rKVqfUyt","x":47.43270039026265,"y":31.85913637020644,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"YjqS8rYEUF","x":46.7854200901772,"y":-75.26575329393752,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"iv96dae7fI"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":14,"to":53},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"raTjTM3hEc","lock":false,"visible":true}]}
